SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute,IntersectEntity
aiinsightcard_SyncErrors,OneToMany,aiinsightcard,syncerror,aiinsightcardid,regardingobjectid,
aiinsightcard_AsyncOperations,OneToMany,aiinsightcard,asyncoperation,aiinsightcardid,regardingobjectid,
aiinsightcard_MailboxTrackingFolders,OneToMany,aiinsightcard,mailboxtrackingfolder,aiinsightcardid,regardingobjectid,
aiinsightcard_UserEntityInstanceDatas,OneToMany,aiinsightcard,userentityinstancedata,aiinsightcardid,objectid,
aiinsightcard_ProcessSession,OneToMany,aiinsightcard,processsession,aiinsightcardid,regardingobjectid,
aiinsightcard_BulkDeleteFailures,OneToMany,aiinsightcard,bulkdeletefailure,aiinsightcardid,regardingobjectid,
aiinsightcard_PrincipalObjectAttributeAccesses,OneToMany,aiinsightcard,principalobjectattributeaccess,aiinsightcardid,objectid,
aiplugin_SyncErrors,OneToMany,aiplugin,syncerror,aipluginid,regardingobjectid,
aiplugin_AsyncOperations,OneToMany,aiplugin,asyncoperation,aipluginid,regardingobjectid,
aiplugin_MailboxTrackingFolders,OneToMany,aiplugin,mailboxtrackingfolder,aipluginid,regardingobjectid,
aiplugin_UserEntityInstanceDatas,OneToMany,aiplugin,userentityinstancedata,aipluginid,objectid,
aiplugin_ProcessSession,OneToMany,aiplugin,processsession,aipluginid,regardingobjectid,
aiplugin_BulkDeleteFailures,OneToMany,aiplugin,bulkdeletefailure,aipluginid,regardingobjectid,
aiplugin_PrincipalObjectAttributeAccesses,OneToMany,aiplugin,principalobjectattributeaccess,aipluginid,objectid,
AIPluginInstance_AIPlugin_AIPlugin,OneToMany,aiplugin,aiplugininstance,aipluginid,aiplugin,
AIPluginOperation_AIPlugin_AIPlugin,OneToMany,aiplugin,aipluginoperation,aipluginid,aiplugin,
aiplugingovernance_aiplugin,OneToMany,aiplugin,aiplugingovernance,aipluginid,aiplugin,
AIPlugin_AIPluginConversationStarterMapping,OneToMany,aiplugin,aipluginconversationstartermapping,aipluginid,aiplugin,
sideloadedaiplugin_AIPlugin_aiplugin,OneToMany,aiplugin,sideloadedaiplugin,aipluginid,aiplugin,
aipluginauth_SyncErrors,OneToMany,aipluginauth,syncerror,aipluginauthid,regardingobjectid,
aipluginauth_DuplicateMatchingRecord,OneToMany,aipluginauth,duplicaterecord,aipluginauthid,duplicaterecordid,
aipluginauth_DuplicateBaseRecord,OneToMany,aipluginauth,duplicaterecord,aipluginauthid,baserecordid,
aipluginauth_AsyncOperations,OneToMany,aipluginauth,asyncoperation,aipluginauthid,regardingobjectid,
aipluginauth_MailboxTrackingFolders,OneToMany,aipluginauth,mailboxtrackingfolder,aipluginauthid,regardingobjectid,
aipluginauth_UserEntityInstanceDatas,OneToMany,aipluginauth,userentityinstancedata,aipluginauthid,objectid,
aipluginauth_ProcessSession,OneToMany,aipluginauth,processsession,aipluginauthid,regardingobjectid,
aipluginauth_BulkDeleteFailures,OneToMany,aipluginauth,bulkdeletefailure,aipluginauthid,regardingobjectid,
aipluginauth_PrincipalObjectAttributeAccesses,OneToMany,aipluginauth,principalobjectattributeaccess,aipluginauthid,objectid,
AIPluginAuth_AIPlugin,OneToMany,aipluginauth,aiplugin,aipluginauthid,pluginauthid,
aipluginauth_DeletedItemReferences,OneToMany,aipluginauth,deleteditemreference,aipluginauthid,deletedobject,
aipluginconversationstarter_SyncErrors,OneToMany,aipluginconversationstarter,syncerror,aipluginconversationstarterid,regardingobjectid,
aipluginconversationstarter_AsyncOperations,OneToMany,aipluginconversationstarter,asyncoperation,aipluginconversationstarterid,regardingobjectid,
aipluginconversationstarter_MailboxTrackingFolders,OneToMany,aipluginconversationstarter,mailboxtrackingfolder,aipluginconversationstarterid,regardingobjectid,
aipluginconversationstarter_UserEntityInstanceDatas,OneToMany,aipluginconversationstarter,userentityinstancedata,aipluginconversationstarterid,objectid,
aipluginconversationstarter_ProcessSession,OneToMany,aipluginconversationstarter,processsession,aipluginconversationstarterid,regardingobjectid,
aipluginconversationstarter_BulkDeleteFailures,OneToMany,aipluginconversationstarter,bulkdeletefailure,aipluginconversationstarterid,regardingobjectid,
aipluginconversationstarter_PrincipalObjectAttributeAccesses,OneToMany,aipluginconversationstarter,principalobjectattributeaccess,aipluginconversationstarterid,objectid,
AIPluginConversationStarter_AIPluginConversationStarterMapping,OneToMany,aipluginconversationstarter,aipluginconversationstartermapping,aipluginconversationstarterid,aipluginconversationstarter,
aipluginconversationstartermapping_SyncErrors,OneToMany,aipluginconversationstartermapping,syncerror,aipluginconversationstartermappingid,regardingobjectid,
aipluginconversationstartermapping_AsyncOperations,OneToMany,aipluginconversationstartermapping,asyncoperation,aipluginconversationstartermappingid,regardingobjectid,
aipluginconversationstartermapping_MailboxTrackingFolders,OneToMany,aipluginconversationstartermapping,mailboxtrackingfolder,aipluginconversationstartermappingid,regardingobjectid,
aipluginconversationstartermapping_UserEntityInstanceDatas,OneToMany,aipluginconversationstartermapping,userentityinstancedata,aipluginconversationstartermappingid,objectid,
aipluginconversationstartermapping_ProcessSession,OneToMany,aipluginconversationstartermapping,processsession,aipluginconversationstartermappingid,regardingobjectid,
aipluginconversationstartermapping_BulkDeleteFailures,OneToMany,aipluginconversationstartermapping,bulkdeletefailure,aipluginconversationstartermappingid,regardingobjectid,
aipluginconversationstartermapping_PrincipalObjectAttributeAccesses,OneToMany,aipluginconversationstartermapping,principalobjectattributeaccess,aipluginconversationstartermappingid,objectid,
aipluginexternalschema_SyncErrors,OneToMany,aipluginexternalschema,syncerror,aipluginexternalschemaid,regardingobjectid,
aipluginexternalschema_AsyncOperations,OneToMany,aipluginexternalschema,asyncoperation,aipluginexternalschemaid,regardingobjectid,
aipluginexternalschema_MailboxTrackingFolders,OneToMany,aipluginexternalschema,mailboxtrackingfolder,aipluginexternalschemaid,regardingobjectid,
aipluginexternalschema_UserEntityInstanceDatas,OneToMany,aipluginexternalschema,userentityinstancedata,aipluginexternalschemaid,objectid,
aipluginexternalschema_ProcessSession,OneToMany,aipluginexternalschema,processsession,aipluginexternalschemaid,regardingobjectid,
aipluginexternalschema_BulkDeleteFailures,OneToMany,aipluginexternalschema,bulkdeletefailure,aipluginexternalschemaid,regardingobjectid,
aipluginexternalschema_PrincipalObjectAttributeAccesses,OneToMany,aipluginexternalschema,principalobjectattributeaccess,aipluginexternalschemaid,objectid,
aipluginexternalschemaproperty_SyncErrors,OneToMany,aipluginexternalschemaproperty,syncerror,aipluginexternalschemapropertyid,regardingobjectid,
aipluginexternalschemaproperty_AsyncOperations,OneToMany,aipluginexternalschemaproperty,asyncoperation,aipluginexternalschemapropertyid,regardingobjectid,
aipluginexternalschemaproperty_MailboxTrackingFolders,OneToMany,aipluginexternalschemaproperty,mailboxtrackingfolder,aipluginexternalschemapropertyid,regardingobjectid,
aipluginexternalschemaproperty_UserEntityInstanceDatas,OneToMany,aipluginexternalschemaproperty,userentityinstancedata,aipluginexternalschemapropertyid,objectid,
aipluginexternalschemaproperty_ProcessSession,OneToMany,aipluginexternalschemaproperty,processsession,aipluginexternalschemapropertyid,regardingobjectid,
aipluginexternalschemaproperty_BulkDeleteFailures,OneToMany,aipluginexternalschemaproperty,bulkdeletefailure,aipluginexternalschemapropertyid,regardingobjectid,
aipluginexternalschemaproperty_PrincipalObjectAttributeAccesses,OneToMany,aipluginexternalschemaproperty,principalobjectattributeaccess,aipluginexternalschemapropertyid,objectid,
aiplugingovernance_SyncErrors,OneToMany,aiplugingovernance,syncerror,aiplugingovernanceid,regardingobjectid,
aiplugingovernance_AsyncOperations,OneToMany,aiplugingovernance,asyncoperation,aiplugingovernanceid,regardingobjectid,
aiplugingovernance_MailboxTrackingFolders,OneToMany,aiplugingovernance,mailboxtrackingfolder,aiplugingovernanceid,regardingobjectid,
aiplugingovernance_UserEntityInstanceDatas,OneToMany,aiplugingovernance,userentityinstancedata,aiplugingovernanceid,objectid,
aiplugingovernance_ProcessSession,OneToMany,aiplugingovernance,processsession,aiplugingovernanceid,regardingobjectid,
aiplugingovernance_BulkDeleteFailures,OneToMany,aiplugingovernance,bulkdeletefailure,aiplugingovernanceid,regardingobjectid,
aiplugingovernance_PrincipalObjectAttributeAccesses,OneToMany,aiplugingovernance,principalobjectattributeaccess,aiplugingovernanceid,objectid,
aiplugingovernance_DeletedItemReferences,OneToMany,aiplugingovernance,deleteditemreference,aiplugingovernanceid,deletedobject,
aiplugingovernanceext_SyncErrors,OneToMany,aiplugingovernanceext,syncerror,aiplugingovernanceextid,regardingobjectid,
aiplugingovernanceext_AsyncOperations,OneToMany,aiplugingovernanceext,asyncoperation,aiplugingovernanceextid,regardingobjectid,
aiplugingovernanceext_MailboxTrackingFolders,OneToMany,aiplugingovernanceext,mailboxtrackingfolder,aiplugingovernanceextid,regardingobjectid,
aiplugingovernanceext_UserEntityInstanceDatas,OneToMany,aiplugingovernanceext,userentityinstancedata,aiplugingovernanceextid,objectid,
aiplugingovernanceext_ProcessSession,OneToMany,aiplugingovernanceext,processsession,aiplugingovernanceextid,regardingobjectid,
aiplugingovernanceext_BulkDeleteFailures,OneToMany,aiplugingovernanceext,bulkdeletefailure,aiplugingovernanceextid,regardingobjectid,
aiplugingovernanceext_PrincipalObjectAttributeAccesses,OneToMany,aiplugingovernanceext,principalobjectattributeaccess,aiplugingovernanceextid,objectid,
aiplugingovernanceext_DeletedItemReferences,OneToMany,aiplugingovernanceext,deleteditemreference,aiplugingovernanceextid,deletedobject,
aiplugininstance_SyncErrors,OneToMany,aiplugininstance,syncerror,aiplugininstanceid,regardingobjectid,
aiplugininstance_AsyncOperations,OneToMany,aiplugininstance,asyncoperation,aiplugininstanceid,regardingobjectid,
aiplugininstance_MailboxTrackingFolders,OneToMany,aiplugininstance,mailboxtrackingfolder,aiplugininstanceid,regardingobjectid,
aiplugininstance_UserEntityInstanceDatas,OneToMany,aiplugininstance,userentityinstancedata,aiplugininstanceid,objectid,
aiplugininstance_ProcessSession,OneToMany,aiplugininstance,processsession,aiplugininstanceid,regardingobjectid,
aiplugininstance_BulkDeleteFailures,OneToMany,aiplugininstance,bulkdeletefailure,aiplugininstanceid,regardingobjectid,
aiplugininstance_PrincipalObjectAttributeAccesses,OneToMany,aiplugininstance,principalobjectattributeaccess,aiplugininstanceid,objectid,
aipluginoperation_SyncErrors,OneToMany,aipluginoperation,syncerror,aipluginoperationid,regardingobjectid,
aipluginoperation_AsyncOperations,OneToMany,aipluginoperation,asyncoperation,aipluginoperationid,regardingobjectid,
aipluginoperation_MailboxTrackingFolders,OneToMany,aipluginoperation,mailboxtrackingfolder,aipluginoperationid,regardingobjectid,
aipluginoperation_UserEntityInstanceDatas,OneToMany,aipluginoperation,userentityinstancedata,aipluginoperationid,objectid,
aipluginoperation_ProcessSession,OneToMany,aipluginoperation,processsession,aipluginoperationid,regardingobjectid,
aipluginoperation_BulkDeleteFailures,OneToMany,aipluginoperation,bulkdeletefailure,aipluginoperationid,regardingobjectid,
aipluginoperation_PrincipalObjectAttributeAccesses,OneToMany,aipluginoperation,principalobjectattributeaccess,aipluginoperationid,objectid,
AIPluginOperationParameter_AIPluginO,OneToMany,aipluginoperation,aipluginoperationparameter,aipluginoperationid,aipluginoperation,
msdyn_knowledgeassetconfiguration_aipluginoperationid,OneToMany,aipluginoperation,msdyn_knowledgeassetconfiguration,aipluginoperationid,msdyn_aipluginoperationid,
fabricaiskill_aipluginoperationid,OneToMany,aipluginoperation,fabricaiskill,aipluginoperationid,aipluginoperationid,
aipluginoperationparameter_SyncErrors,OneToMany,aipluginoperationparameter,syncerror,aipluginoperationparameterid,regardingobjectid,
aipluginoperationparameter_DuplicateMatchingRecord,OneToMany,aipluginoperationparameter,duplicaterecord,aipluginoperationparameterid,duplicaterecordid,
aipluginoperationparameter_DuplicateBaseRecord,OneToMany,aipluginoperationparameter,duplicaterecord,aipluginoperationparameterid,baserecordid,
aipluginoperationparameter_AsyncOperations,OneToMany,aipluginoperationparameter,asyncoperation,aipluginoperationparameterid,regardingobjectid,
aipluginoperationparameter_MailboxTrackingFolders,OneToMany,aipluginoperationparameter,mailboxtrackingfolder,aipluginoperationparameterid,regardingobjectid,
aipluginoperationparameter_UserEntityInstanceDatas,OneToMany,aipluginoperationparameter,userentityinstancedata,aipluginoperationparameterid,objectid,
aipluginoperationparameter_ProcessSession,OneToMany,aipluginoperationparameter,processsession,aipluginoperationparameterid,regardingobjectid,
aipluginoperationparameter_BulkDeleteFailures,OneToMany,aipluginoperationparameter,bulkdeletefailure,aipluginoperationparameterid,regardingobjectid,
aipluginoperationparameter_PrincipalObjectAttributeAccesses,OneToMany,aipluginoperationparameter,principalobjectattributeaccess,aipluginoperationparameterid,objectid,
aipluginoperationresponsetemplate_SyncErrors,OneToMany,aipluginoperationresponsetemplate,syncerror,aipluginoperationresponsetemplateid,regardingobjectid,
aipluginoperationresponsetemplate_DuplicateMatchingRecord,OneToMany,aipluginoperationresponsetemplate,duplicaterecord,aipluginoperationresponsetemplateid,duplicaterecordid,
aipluginoperationresponsetemplate_DuplicateBaseRecord,OneToMany,aipluginoperationresponsetemplate,duplicaterecord,aipluginoperationresponsetemplateid,baserecordid,
aipluginoperationresponsetemplate_AsyncOperations,OneToMany,aipluginoperationresponsetemplate,asyncoperation,aipluginoperationresponsetemplateid,regardingobjectid,
aipluginoperationresponsetemplate_MailboxTrackingFolders,OneToMany,aipluginoperationresponsetemplate,mailboxtrackingfolder,aipluginoperationresponsetemplateid,regardingobjectid,
aipluginoperationresponsetemplate_UserEntityInstanceDatas,OneToMany,aipluginoperationresponsetemplate,userentityinstancedata,aipluginoperationresponsetemplateid,objectid,
aipluginoperationresponsetemplate_ProcessSession,OneToMany,aipluginoperationresponsetemplate,processsession,aipluginoperationresponsetemplateid,regardingobjectid,
aipluginoperationresponsetemplate_BulkDeleteFailures,OneToMany,aipluginoperationresponsetemplate,bulkdeletefailure,aipluginoperationresponsetemplateid,regardingobjectid,
aipluginoperationresponsetemplate_PrincipalObjectAttributeAccesses,OneToMany,aipluginoperationresponsetemplate,principalobjectattributeaccess,aipluginoperationresponsetemplateid,objectid,
