SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute
msdyn_resourceterritory_qrt_bidissuances,OneToMany,msdyn_resourceterritory,qrt_bidissuance,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_constructionrequestses,OneToMany,msdyn_resourceterritory,qrt_constructionrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_designrequestses,OneToMany,msdyn_resourceterritory,qrt_designrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_developmentrequestses,OneToMany,msdyn_resourceterritory,qrt_developmentrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_engineeringrequestses,OneToMany,msdyn_resourceterritory,qrt_engineeringrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_estimateresquestses,OneToMany,msdyn_resourceterritory,qrt_estimateresquests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_financerequestses,OneToMany,msdyn_resourceterritory,qrt_financerequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_legalrequestses,OneToMany,msdyn_resourceterritory,qrt_legalrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_procurementrequestses,OneToMany,msdyn_resourceterritory,qrt_procurementrequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_DeletedItemReferences,OneToMany,msdyn_resourceterritory,deleteditemreference,msdyn_resourceterritoryid,deletedobject
msdyn_resourceterritory_qrt_AOSSuggestionBoxes,OneToMany,msdyn_resourceterritory,qrt_aossuggestionbox,msdyn_resourceterritoryid,regardingobjectid
msdyn_resourceterritory_qrt_ScheduleRequestses,OneToMany,msdyn_resourceterritory,qrt_schedulerequests,msdyn_resourceterritoryid,regardingobjectid
msdyn_richtextfile_DeletedItemReferences,OneToMany,msdyn_richtextfile,deleteditemreference,msdyn_richtextfileid,deletedobject
msdyn_rolecompetencyrequirement_Annotations,OneToMany,msdyn_rolecompetencyrequirement,annotation,msdyn_rolecompetencyrequirementid,objectid
msdyn_rolecompetencyrequirement_DeletedItemReferences,OneToMany,msdyn_rolecompetencyrequirement,deleteditemreference,msdyn_rolecompetencyrequirementid,deletedobject
msdyn_salesforcestructuredobject_msdyn_salesforcestructuredqnaconfig,OneToMany,msdyn_salesforcestructuredqnaconfig,msdyn_salesforcestructuredobject,msdyn_salesforcestructuredqnaconfigid,msdyn_salesforcestructuredqnaconfigid
msdyn_msdyn_scheduleboardsetting_msdyn_clientextension_scheduleboardsettingid,OneToMany,msdyn_scheduleboardsetting,msdyn_clientextension,msdyn_scheduleboardsettingid,msdyn_scheduleboardsettingid
msdyn_scheduleboardsetting_DeletedItemReferences,OneToMany,msdyn_scheduleboardsetting,deleteditemreference,msdyn_scheduleboardsettingid,deletedobject
msdyn_schedulingparameter_DeletedItemReferences,OneToMany,msdyn_schedulingparameter,deleteditemreference,msdyn_schedulingparameterid,deletedobject
msdyn_schedulingscope_DeletedItemReferences,OneToMany,msdyn_schedulingscope,deleteditemreference,msdyn_schedulingscopeid,deletedobject
msdyn_serviceconfiguration_DeletedItemReferences,OneToMany,msdyn_serviceconfiguration,deleteditemreference,msdyn_serviceconfigurationid,deletedobject
msdyn_msdyn_slakpi_slaitem,OneToMany,msdyn_slakpi,slaitem,msdyn_slakpiid,msdyn_slakpiid
msdyn_msdyn_solutionhealthrule_msdyn_solutionhealthruleargument_SolutionHealthRule,OneToMany,msdyn_solutionhealthrule,msdyn_solutionhealthruleargument,msdyn_solutionhealthruleid,msdyn_solutionhealthrule
msdyn_solutionhealthrule_DeletedItemReferences,OneToMany,msdyn_solutionhealthrule,deleteditemreference,msdyn_solutionhealthruleid,deletedobject
msdyn_solutionhealthruleargument_DeletedItemReferences,OneToMany,msdyn_solutionhealthruleargument,deleteditemreference,msdyn_solutionhealthruleargumentid,deletedobject
msdyn_msdyn_solutionhealthruleset_msdyn_analysi,OneToMany,msdyn_solutionhealthruleset,msdyn_analysiscomponent,msdyn_solutionhealthrulesetid,msdyn_solutionhealthrulesetid
msdyn_msdyn_solutionhealthruleset_msdyn_solutio,OneToMany,msdyn_solutionhealthruleset,msdyn_solutionhealthrule,msdyn_solutionhealthrulesetid,msdyn_solutionhealthrulesetid
msdyn_solutionhealthruleset_DeletedItemReferences,OneToMany,msdyn_solutionhealthruleset,deleteditemreference,msdyn_solutionhealthrulesetid,deletedobject
msdyn_systemuserschedulersetting_adx_inviteredemptions,OneToMany,msdyn_systemuserschedulersetting,adx_inviteredemption,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_adx_portalcomments,OneToMany,msdyn_systemuserschedulersetting,adx_portalcomment,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_msdyn_bookingalerts,OneToMany,msdyn_systemuserschedulersetting,msdyn_bookingalert,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_chats,OneToMany,msdyn_systemuserschedulersetting,chat,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_Appointments,OneToMany,msdyn_systemuserschedulersetting,appointment,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_Emails,OneToMany,msdyn_systemuserschedulersetting,email,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_Faxes,OneToMany,msdyn_systemuserschedulersetting,fax,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_Letters,OneToMany,msdyn_systemuserschedulersetting,letter,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_PhoneCalls,OneToMany,msdyn_systemuserschedulersetting,phonecall,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_Tasks,OneToMany,msdyn_systemuserschedulersetting,task,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_SocialActivities,OneToMany,msdyn_systemuserschedulersetting,socialactivity,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_connections1,OneToMany,msdyn_systemuserschedulersetting,connection,msdyn_systemuserschedulersettingid,record1id
msdyn_systemuserschedulersetting_connections2,OneToMany,msdyn_systemuserschedulersetting,connection,msdyn_systemuserschedulersettingid,record2id
msdyn_systemuserschedulersetting_Annotations,OneToMany,msdyn_systemuserschedulersetting,annotation,msdyn_systemuserschedulersettingid,objectid
msdyn_systemuserschedulersetting_qrt_assetmanagementrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_assetmanagementrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_bidissuances,OneToMany,msdyn_systemuserschedulersetting,qrt_bidissuance,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_constructionrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_constructionrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_designrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_designrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_developmentrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_developmentrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_engineeringrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_engineeringrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_estimateresquestses,OneToMany,msdyn_systemuserschedulersetting,qrt_estimateresquests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_financerequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_financerequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_legalrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_legalrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_procurementrequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_procurementrequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_DeletedItemReferences,OneToMany,msdyn_systemuserschedulersetting,deleteditemreference,msdyn_systemuserschedulersettingid,deletedobject
msdyn_systemuserschedulersetting_qrt_AOSSuggestionBoxes,OneToMany,msdyn_systemuserschedulersetting,qrt_aossuggestionbox,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_systemuserschedulersetting_qrt_ScheduleRequestses,OneToMany,msdyn_systemuserschedulersetting,qrt_schedulerequests,msdyn_systemuserschedulersettingid,regardingobjectid
msdyn_timegroup_adx_inviteredemptions,OneToMany,msdyn_timegroup,adx_inviteredemption,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_adx_portalcomments,OneToMany,msdyn_timegroup,adx_portalcomment,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_msdyn_bookingalerts,OneToMany,msdyn_timegroup,msdyn_bookingalert,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_chats,OneToMany,msdyn_timegroup,chat,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_SharePointDocumentLocations,OneToMany,msdyn_timegroup,sharepointdocumentlocation,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_SharePointDocuments,OneToMany,msdyn_timegroup,sharepointdocument,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_Appointments,OneToMany,msdyn_timegroup,appointment,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_Emails,OneToMany,msdyn_timegroup,email,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_Faxes,OneToMany,msdyn_timegroup,fax,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_Letters,OneToMany,msdyn_timegroup,letter,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_PhoneCalls,OneToMany,msdyn_timegroup,phonecall,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_Tasks,OneToMany,msdyn_timegroup,task,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_SocialActivities,OneToMany,msdyn_timegroup,socialactivity,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_connections1,OneToMany,msdyn_timegroup,connection,msdyn_timegroupid,record1id
msdyn_timegroup_connections2,OneToMany,msdyn_timegroup,connection,msdyn_timegroupid,record2id
msdyn_timegroup_Annotations,OneToMany,msdyn_timegroup,annotation,msdyn_timegroupid,objectid
msdyn_msdyn_timegroup_msdyn_resourcerequirement_TimeGroup,OneToMany,msdyn_timegroup,msdyn_resourcerequirement,msdyn_timegroupid,msdyn_timegroup
msdyn_msdyn_timegroup_msdyn_timegroupdetail,OneToMany,msdyn_timegroup,msdyn_timegroupdetail,msdyn_timegroupid,msdyn_timegroupid
msdyn_timegroup_qrt_assetmanagementrequestses,OneToMany,msdyn_timegroup,qrt_assetmanagementrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_bidissuances,OneToMany,msdyn_timegroup,qrt_bidissuance,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_constructionrequestses,OneToMany,msdyn_timegroup,qrt_constructionrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_designrequestses,OneToMany,msdyn_timegroup,qrt_designrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_developmentrequestses,OneToMany,msdyn_timegroup,qrt_developmentrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_engineeringrequestses,OneToMany,msdyn_timegroup,qrt_engineeringrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_estimateresquestses,OneToMany,msdyn_timegroup,qrt_estimateresquests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_financerequestses,OneToMany,msdyn_timegroup,qrt_financerequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_legalrequestses,OneToMany,msdyn_timegroup,qrt_legalrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_procurementrequestses,OneToMany,msdyn_timegroup,qrt_procurementrequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_DeletedItemReferences,OneToMany,msdyn_timegroup,deleteditemreference,msdyn_timegroupid,deletedobject
msdyn_timegroup_qrt_AOSSuggestionBoxes,OneToMany,msdyn_timegroup,qrt_aossuggestionbox,msdyn_timegroupid,regardingobjectid
msdyn_timegroup_qrt_ScheduleRequestses,OneToMany,msdyn_timegroup,qrt_schedulerequests,msdyn_timegroupid,regardingobjectid
msdyn_timegroupdetail_adx_inviteredemptions,OneToMany,msdyn_timegroupdetail,adx_inviteredemption,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_adx_portalcomments,OneToMany,msdyn_timegroupdetail,adx_portalcomment,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_msdyn_bookingalerts,OneToMany,msdyn_timegroupdetail,msdyn_bookingalert,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_chats,OneToMany,msdyn_timegroupdetail,chat,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_SharePointDocumentLocations,OneToMany,msdyn_timegroupdetail,sharepointdocumentlocation,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_SharePointDocuments,OneToMany,msdyn_timegroupdetail,sharepointdocument,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_Appointments,OneToMany,msdyn_timegroupdetail,appointment,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_Emails,OneToMany,msdyn_timegroupdetail,email,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_Faxes,OneToMany,msdyn_timegroupdetail,fax,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_Letters,OneToMany,msdyn_timegroupdetail,letter,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_PhoneCalls,OneToMany,msdyn_timegroupdetail,phonecall,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_Tasks,OneToMany,msdyn_timegroupdetail,task,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_SocialActivities,OneToMany,msdyn_timegroupdetail,socialactivity,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_connections1,OneToMany,msdyn_timegroupdetail,connection,msdyn_timegroupdetailid,record1id
msdyn_timegroupdetail_connections2,OneToMany,msdyn_timegroupdetail,connection,msdyn_timegroupdetailid,record2id
msdyn_timegroupdetail_Annotations,OneToMany,msdyn_timegroupdetail,annotation,msdyn_timegroupdetailid,objectid
msdyn_msdyn_timegroupdetail_bookableresourcebooking_TimeGroupDetailSelected,OneToMany,msdyn_timegroupdetail,bookableresourcebooking,msdyn_timegroupdetailid,msdyn_timegroupdetailselected
msdyn_timegroupdetail_qrt_assetmanagementrequestses,OneToMany,msdyn_timegroupdetail,qrt_assetmanagementrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_bidissuances,OneToMany,msdyn_timegroupdetail,qrt_bidissuance,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_constructionrequestses,OneToMany,msdyn_timegroupdetail,qrt_constructionrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_designrequestses,OneToMany,msdyn_timegroupdetail,qrt_designrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_developmentrequestses,OneToMany,msdyn_timegroupdetail,qrt_developmentrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_engineeringrequestses,OneToMany,msdyn_timegroupdetail,qrt_engineeringrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_estimateresquestses,OneToMany,msdyn_timegroupdetail,qrt_estimateresquests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_financerequestses,OneToMany,msdyn_timegroupdetail,qrt_financerequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_legalrequestses,OneToMany,msdyn_timegroupdetail,qrt_legalrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_procurementrequestses,OneToMany,msdyn_timegroupdetail,qrt_procurementrequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_DeletedItemReferences,OneToMany,msdyn_timegroupdetail,deleteditemreference,msdyn_timegroupdetailid,deletedobject
msdyn_timegroupdetail_qrt_AOSSuggestionBoxes,OneToMany,msdyn_timegroupdetail,qrt_aossuggestionbox,msdyn_timegroupdetailid,regardingobjectid
msdyn_timegroupdetail_qrt_ScheduleRequestses,OneToMany,msdyn_timegroupdetail,qrt_schedulerequests,msdyn_timegroupdetailid,regardingobjectid
msdyn_useraccesspermission_DeletedItemReferences,OneToMany,msdyn_useraccesspermission,deleteditemreference,msdyn_useraccesspermissionid,deletedobject
msdyn_virtualtablecolumncandidate_DeletedItemReferences,OneToMany,msdyn_virtualtablecolumncandidate,deleteditemreference,msdyn_virtualtablecolumncandidateid,deletedobject
msdyn_workhourtemplate_msdyn_resourcerequirement_workhourtemplate,OneToMany,msdyn_workhourtemplate,msdyn_resourcerequirement,msdyn_workhourtemplateid,msdyn_workhourtemplate
msdyn_workhourtemplate_Annotations,OneToMany,msdyn_workhourtemplate,annotation,msdyn_workhourtemplateid,objectid
msdyn_msdyn_workhourtemplate_msdyn_projectteam_worktemplate,OneToMany,msdyn_workhourtemplate,msdyn_projectteam,msdyn_workhourtemplateid,msdyn_worktemplate
msdyn_msdyn_workhourtemplate_msdyn_projectparameter_defaultWorkTemplate,OneToMany,msdyn_workhourtemplate,msdyn_projectparameter,msdyn_workhourtemplateid,msdyn_defaultworktemplate
proj_msdyn_ProjectRequest_WorkHourTemplate_msd,OneToMany,msdyn_workhourtemplate,msdyn_projectrequest,msdyn_workhourtemplateid,proj_workhourtemplate
msdyn_workhourtemplate_DeletedItemReferences,OneToMany,msdyn_workhourtemplate,deleteditemreference,msdyn_workhourtemplateid,deletedobject
msdyn_msdyn_workhourtemplate_msdyn_project_workhourtemplate,OneToMany,msdyn_workhourtemplate,msdyn_project,msdyn_workhourtemplateid,msdyn_workhourtemplate
